datetime,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,city_name
2025-05-16 02:00:10+08:00,1.0,152.11,0.0,4.87,27.33,2.1,4.44,5.16,1.76,Bacoor
2025-05-16 02:01:14+08:00,1.0,152.11,0.0,4.87,27.33,2.1,4.44,5.16,1.76,Cavite City
2025-05-16 02:01:50+08:00,1.0,154.33,0.0,3.03,30.41,0.9,4.75,5.12,1.95,General Trias
2025-05-16 02:04:04+08:00,1.0,147.19,0.0,2.35,34.32,0.7,5.03,5.4,1.75,Tagaytay City
2025-05-16 03:00:10+08:00,1.0,150.54,0.0,4.68,26.58,1.93,4.35,5.02,1.68,Bacoor
2025-05-16 03:01:12+08:00,1.0,150.54,0.0,4.68,26.58,1.93,4.35,5.02,1.68,Cavite City
2025-05-16 03:01:52+08:00,1.0,155.12,0.0,2.97,29.59,0.79,4.73,5.08,1.87,General Trias
2025-05-16 03:04:06+08:00,1.0,148.53,0.0,2.34,33.04,0.63,4.81,5.18,1.73,Tagaytay City
2025-05-16 04:00:10+08:00,1.0,150.98,0.0,4.68,26.11,1.88,4.39,5.02,1.68,Bacoor
2025-05-16 04:01:11+08:00,1.0,150.98,0.0,4.68,26.11,1.88,4.39,5.02,1.68,Cavite City
2025-05-16 04:01:48+08:00,1.0,157.12,0.0,3.04,29.1,0.76,4.83,5.19,1.87,General Trias
2025-05-16 04:04:05+08:00,1.0,151.06,0.0,2.42,32.15,0.61,4.83,5.22,1.74,Tagaytay City
2025-05-16 05:00:08+08:00,1.0,150.55,0.0,4.73,25.68,1.93,4.42,5.06,1.68,Bacoor
2025-05-16 05:01:09+08:00,1.0,150.55,0.0,4.73,25.68,1.93,4.42,5.06,1.68,Cavite City
2025-05-16 05:01:49+08:00,1.0,156.84,0.0,3.08,28.77,0.76,4.84,5.2,1.85,General Trias
2025-05-16 05:04:05+08:00,1.0,151.32,0.0,2.45,31.55,0.61,4.82,5.22,1.67,Tagaytay City
2025-05-16 06:00:08+08:00,1.0,147.79,0.01,4.8,25.18,2.09,4.41,5.08,1.7,Bacoor
2025-05-16 06:01:08+08:00,1.0,147.79,0.01,4.8,25.18,2.09,4.41,5.08,1.7,Cavite City
2025-05-16 06:01:45+08:00,1.0,151.93,0.01,3.0,28.45,0.82,4.7,5.07,1.8,General Trias
2025-05-16 06:03:56+08:00,1.0,147.46,0.0,2.39,31.2,0.64,4.69,5.09,1.58,Tagaytay City
2025-05-16 07:00:09+08:00,1.0,145.98,0.45,4.45,25.34,2.35,4.44,5.21,1.78,Bacoor
2025-05-16 07:01:19+08:00,1.0,145.98,0.45,4.45,25.34,2.35,4.44,5.21,1.78,Cavite City
2025-05-16 07:01:57+08:00,1.0,147.28,0.33,2.62,28.55,0.95,4.57,4.98,1.84,General Trias
2025-05-16 07:04:03+08:00,1.0,145.73,0.25,2.16,31.09,0.73,4.64,5.07,1.64,Tagaytay City
2025-05-16 08:00:07+08:00,1.0,145.15,1.17,3.73,27.37,2.68,4.64,5.54,1.87,Bacoor
2025-05-16 08:01:09+08:00,1.0,145.15,1.17,3.73,27.37,2.68,4.64,5.54,1.87,Cavite City
2025-05-16 08:01:51+08:00,1.0,142.99,0.69,2.26,30.21,1.15,4.68,5.15,1.86,General Trias
2025-05-16 08:04:12+08:00,1.0,144.06,0.55,1.88,32.77,0.87,4.81,5.28,1.7,Tagaytay City
2025-05-16 09:00:09+08:00,1.0,127.16,0.98,2.93,33.27,2.83,4.34,5.23,1.03,Bacoor
2025-05-16 09:01:09+08:00,1.0,127.16,0.98,2.93,33.27,2.83,4.34,5.23,1.03,Cavite City
2025-05-16 09:01:50+08:00,1.0,114.15,0.35,1.58,35.03,1.22,3.94,4.36,0.58,General Trias
2025-05-16 09:03:59+08:00,1.0,125.26,0.31,1.4,37.29,0.92,4.63,5.06,0.87,Tagaytay City
2025-05-16 10:00:09+08:00,1.0,126.01,0.56,2.35,43.81,2.86,5.7,6.65,0.96,Bacoor
2025-05-16 10:01:16+08:00,1.0,126.01,0.56,2.35,43.81,2.86,5.7,6.65,0.96,Cavite City
2025-05-16 10:01:55+08:00,1.0,112.55,0.27,1.33,41.39,1.34,4.69,5.18,0.55,General Trias
2025-05-16 10:04:01+08:00,1.0,123.6,0.22,1.17,42.99,0.99,5.66,6.14,0.8,Tagaytay City
2025-05-16 11:00:08+08:00,1.0,126.27,0.29,1.6,56.45,2.79,8.49,9.49,0.94,Bacoor
2025-05-16 11:01:16+08:00,1.0,126.27,0.29,1.6,56.45,2.79,8.49,9.49,0.94,Cavite City
2025-05-16 11:01:56+08:00,1.0,113.4,0.18,1.0,50.39,1.44,6.41,6.98,0.6,General Trias
2025-05-16 11:04:13+08:00,1.0,122.76,0.15,0.87,50.07,1.04,7.23,7.75,0.77,Tagaytay City
2025-05-16 12:00:08+08:00,2.0,125.8,0.16,1.16,64.88,2.58,10.42,11.42,0.91,Bacoor
2025-05-16 12:01:09+08:00,2.0,125.8,0.16,1.16,64.88,2.58,10.42,11.42,0.91,Cavite City
2025-05-16 12:01:50+08:00,1.0,114.9,0.12,0.79,58.46,1.46,8.47,9.12,0.62,General Trias
2025-05-16 12:04:05+08:00,1.0,119.03,0.09,0.66,54.99,1.04,8.05,8.6,0.63,Tagaytay City
2025-05-16 13:00:08+08:00,2.0,123.68,0.12,0.97,67.57,2.26,10.75,11.72,0.86,Bacoor
2025-05-16 13:01:09+08:00,2.0,123.68,0.12,0.97,67.57,2.26,10.75,11.72,0.86,Cavite City
2025-05-16 13:01:52+08:00,2.0,115.4,0.09,0.66,62.19,1.36,9.79,10.5,0.59,General Trias
2025-05-16 13:03:57+08:00,1.0,118.11,0.07,0.57,56.99,0.96,8.73,9.32,0.57,Tagaytay City
2025-05-16 14:00:06+08:00,2.0,120.47,0.09,0.85,67.27,1.88,10.26,11.16,0.78,Bacoor
2025-05-16 14:01:10+08:00,2.0,120.47,0.09,0.85,67.27,1.88,10.26,11.16,0.78,Cavite City
2025-05-16 14:01:47+08:00,2.0,115.29,0.07,0.54,63.67,1.14,10.49,11.24,0.53,General Trias
2025-05-16 14:03:57+08:00,1.0,117.56,0.06,0.5,57.61,0.82,9.11,9.73,0.52,Tagaytay City
2025-05-16 15:00:10+08:00,2.0,117.37,0.07,0.8,63.44,1.42,8.66,9.35,0.69,Bacoor
2025-05-16 15:01:09+08:00,2.0,117.37,0.07,0.8,63.44,1.42,8.66,9.35,0.69,Cavite City
2025-05-16 15:01:47+08:00,1.0,113.2,0.05,0.44,59.79,0.75,9.1,9.62,0.42,General Trias
2025-05-16 15:04:00+08:00,1.0,115.73,0.04,0.48,54.76,0.58,8.03,8.48,0.44,Tagaytay City
2025-05-16 16:00:08+08:00,1.0,115.9,0.04,0.81,59.04,1.09,7.38,7.97,0.66,Bacoor
2025-05-16 16:01:11+08:00,1.0,115.9,0.04,0.81,59.04,1.09,7.38,7.97,0.66,Cavite City
2025-05-16 16:01:47+08:00,1.0,111.75,0.03,0.41,55.1,0.48,7.58,7.94,0.37,General Trias
2025-05-16 16:03:49+08:00,1.0,114.85,0.02,0.52,51.1,0.42,6.86,7.2,0.43,Tagaytay City
2025-05-16 17:00:09+08:00,1.0,115.48,0.02,0.85,55.33,0.87,6.49,7.04,0.64,Bacoor
2025-05-16 17:01:10+08:00,1.0,115.48,0.02,0.85,55.33,0.87,6.49,7.04,0.64,Cavite City
2025-05-16 17:01:46+08:00,1.0,111.78,0.01,0.42,51.83,0.34,6.42,6.7,0.37,General Trias
2025-05-16 17:04:00+08:00,1.0,115.52,0.01,0.61,48.48,0.35,5.97,6.27,0.45,Tagaytay City
2025-05-16 18:00:10+08:00,1.0,115.54,0.01,0.92,51.52,0.81,5.67,6.13,0.59,Bacoor
2025-05-16 18:01:13+08:00,1.0,115.54,0.01,0.92,51.52,0.81,5.67,6.13,0.59,Cavite City
2025-05-16 18:01:49+08:00,1.0,112.64,0.0,0.44,48.57,0.24,5.3,5.54,0.38,General Trias
2025-05-16 18:03:55+08:00,1.0,116.62,0.0,0.69,45.84,0.3,5.09,5.36,0.5,Tagaytay City
2025-05-16 19:00:10+08:00,1.0,116.43,0.0,1.06,48.82,0.84,5.01,5.39,0.57,Bacoor
2025-05-16 19:01:14+08:00,1.0,116.43,0.0,1.06,48.82,0.84,5.01,5.39,0.57,Cavite City
2025-05-16 19:01:50+08:00,1.0,113.35,0.0,0.46,46.6,0.2,4.54,4.74,0.41,General Trias
2025-05-16 19:04:00+08:00,1.0,117.39,0.0,0.72,44.17,0.28,4.46,4.69,0.54,Tagaytay City
2025-05-16 20:00:09+08:00,1.0,117.57,0.0,1.26,47.1,0.91,4.57,4.9,0.56,Bacoor
2025-05-16 20:01:11+08:00,1.0,117.57,0.0,1.26,47.1,0.91,4.57,4.9,0.56,Cavite City
2025-05-16 20:01:49+08:00,1.0,113.9,0.0,0.49,45.56,0.23,4.16,4.34,0.43,General Trias
2025-05-16 20:04:00+08:00,1.0,117.92,0.0,0.74,43.29,0.28,4.09,4.31,0.58,Tagaytay City
2025-05-16 21:00:08+08:00,1.0,120.06,0.0,1.68,45.03,1.1,4.24,4.59,0.7,Bacoor
2025-05-16 21:01:07+08:00,1.0,120.06,0.0,1.68,45.03,1.1,4.24,4.59,0.7,Cavite City
2025-05-16 21:01:44+08:00,1.0,115.2,0.0,0.63,44.5,0.33,4.0,4.18,0.58,General Trias
2025-05-16 21:03:51+08:00,1.0,119.2,0.0,0.83,42.45,0.34,3.91,4.13,0.73,Tagaytay City
2025-05-16 22:00:09+08:00,1.0,125.55,0.0,2.4,42.29,1.54,4.35,4.88,1.44,Bacoor
2025-05-16 22:01:11+08:00,1.0,125.55,0.0,2.4,42.29,1.54,4.35,4.88,1.44,Cavite City
2025-05-16 22:01:54+08:00,1.0,122.3,0.0,0.98,44.54,0.42,4.67,4.93,1.42,General Trias
2025-05-16 22:04:04+08:00,1.0,121.87,0.0,0.96,42.42,0.48,4.14,4.43,1.31,Tagaytay City
2025-05-16 23:00:07+08:00,1.0,130.67,0.0,2.8,40.49,1.79,4.33,4.94,1.6,Bacoor
2025-05-16 23:01:09+08:00,1.0,130.67,0.0,2.8,40.49,1.79,4.33,4.94,1.6,Cavite City
2025-05-16 23:01:49+08:00,1.0,130.12,0.0,1.41,42.65,0.6,4.59,4.89,1.75,General Trias
2025-05-16 23:04:01+08:00,1.0,127.36,0.0,1.26,40.45,0.6,3.95,4.26,1.59,Tagaytay City
2025-05-17 00:00:09+08:00,1.0,134.43,0.0,3.12,38.59,1.99,4.32,4.97,1.6,Bacoor
2025-05-17 00:01:17+08:00,1.0,134.43,0.0,3.12,38.59,1.99,4.32,4.97,1.6,Cavite City
2025-05-17 00:01:56+08:00,1.0,135.8,0.0,1.8,40.36,0.82,4.54,4.9,1.85,General Trias
2025-05-17 00:04:13+08:00,1.0,131.24,0.0,1.53,38.42,0.75,3.83,4.19,1.71,Tagaytay City
2025-05-17 01:00:09+08:00,1.0,138.09,0.0,3.4,36.72,2.13,4.37,5.07,1.61,Bacoor
2025-05-17 01:01:17+08:00,1.0,138.09,0.0,3.4,36.72,2.13,4.37,5.07,1.61,Cavite City
2025-05-17 01:01:55+08:00,1.0,140.05,0.0,2.04,38.13,0.97,4.54,4.93,1.86,General Trias
2025-05-17 01:04:10+08:00,1.0,134.15,0.0,1.69,36.56,0.86,3.76,4.14,1.76,Tagaytay City
2025-05-17 02:00:09+08:00,1.0,141.17,0.0,3.49,35.19,2.14,4.43,5.15,1.6,Bacoor
2025-05-17 02:01:11+08:00,1.0,141.17,0.0,3.49,35.19,2.14,4.43,5.15,1.6,Cavite City
2025-05-17 02:01:57+08:00,1.0,144.12,0.0,2.16,36.29,1.02,4.6,5.01,1.85,General Trias
2025-05-17 02:04:12+08:00,1.0,136.83,0.0,1.77,35.02,0.89,3.74,4.13,1.77,Tagaytay City
2025-05-17 03:00:08+08:00,1.0,143.26,0.0,3.53,34.29,2.14,4.52,5.26,1.59,Bacoor
2025-05-17 03:01:14+08:00,1.0,143.26,0.0,3.53,34.29,2.14,4.52,5.26,1.59,Cavite City
2025-05-17 03:01:50+08:00,1.0,146.8,0.0,2.25,35.33,1.07,4.71,5.15,1.8,General Trias
2025-05-17 03:04:02+08:00,1.0,138.45,0.0,1.82,34.17,0.91,3.76,4.17,1.75,Tagaytay City
2025-05-17 04:00:10+08:00,1.0,146.05,0.0,3.74,33.52,2.23,4.77,5.59,1.62,Bacoor
2025-05-17 04:01:18+08:00,1.0,146.05,0.0,3.74,33.52,2.23,4.77,5.59,1.62,Cavite City
2025-05-17 04:01:59+08:00,1.0,149.12,0.0,2.39,34.73,1.15,4.96,5.46,1.75,General Trias
2025-05-17 04:04:16+08:00,1.0,140.29,0.0,1.92,33.67,0.95,3.92,4.37,1.73,Tagaytay City
2025-05-17 05:00:09+08:00,1.0,148.44,0.0,3.93,32.76,2.32,5.07,5.97,1.65,Bacoor
2025-05-17 05:01:08+08:00,1.0,148.44,0.0,3.93,32.76,2.32,5.07,5.97,1.65,Cavite City
2025-05-17 05:01:46+08:00,1.0,151.1,0.0,2.53,34.05,1.21,5.24,5.79,1.7,General Trias
2025-05-17 05:04:02+08:00,1.0,142.36,0.0,2.02,33.18,0.98,4.13,4.61,1.72,Tagaytay City
2025-05-17 06:00:10+08:00,1.0,150.14,0.0,4.11,32.09,2.42,5.4,6.39,1.67,Bacoor
2025-05-17 06:01:16+08:00,1.0,150.14,0.0,4.11,32.09,2.42,5.4,6.39,1.67,Cavite City
2025-05-17 06:01:53+08:00,1.0,152.15,0.0,2.63,33.34,1.28,5.56,6.17,1.66,General Trias
2025-05-17 06:04:05+08:00,1.0,144.24,0.0,2.12,32.71,1.01,4.39,4.91,1.71,Tagaytay City
2025-05-17 07:00:09+08:00,1.0,149.98,0.07,4.29,31.95,2.54,5.67,6.74,1.74,Bacoor
2025-05-17 07:01:09+08:00,1.0,149.98,0.07,4.29,31.95,2.54,5.67,6.74,1.74,Cavite City
2025-05-17 07:01:44+08:00,1.0,150.53,0.05,2.68,33.08,1.37,5.83,6.5,1.68,General Trias
2025-05-17 07:03:58+08:00,1.0,144.06,0.04,2.18,32.57,1.07,4.62,5.18,1.71,Tagaytay City
2025-05-17 08:00:08+08:00,1.0,148.19,0.27,4.21,32.88,2.7,5.89,7.01,1.72,Bacoor
2025-05-17 08:01:15+08:00,1.0,148.19,0.27,4.21,32.88,2.7,5.89,7.01,1.72,Cavite City
2025-05-17 08:01:59+08:00,1.0,146.11,0.16,2.57,33.82,1.49,6.05,6.77,1.59,General Trias
2025-05-17 08:04:07+08:00,1.0,141.2,0.13,2.08,33.34,1.14,4.82,5.4,1.59,Tagaytay City
2025-05-17 09:00:10+08:00,1.0,133.39,0.3,3.48,35.96,2.79,5.4,6.49,1.08,Bacoor
2025-05-17 09:01:12+08:00,1.0,133.39,0.3,3.48,35.96,2.79,5.4,6.49,1.08,Cavite City
2025-05-17 09:01:50+08:00,1.0,124.04,0.07,1.88,36.16,1.49,5.3,5.93,0.62,General Trias
2025-05-17 09:04:00+08:00,1.0,123.59,0.08,1.48,35.89,1.13,4.36,4.87,0.79,Tagaytay City
2025-05-17 10:00:11+08:00,1.0,129.51,0.22,3.02,38.57,2.8,5.24,6.34,0.95,Bacoor
2025-05-17 10:01:19+08:00,1.0,129.51,0.22,3.02,38.57,2.8,5.24,6.34,0.95,Cavite City
2025-05-17 10:02:06+08:00,1.0,120.56,0.08,1.71,36.55,1.49,5.06,5.71,0.5,General Trias
2025-05-17 10:04:14+08:00,1.0,119.93,0.08,1.3,36.85,1.13,4.27,4.79,0.63,Tagaytay City
2025-05-17 11:00:10+08:00,1.0,127.6,0.19,2.42,42.81,2.76,5.44,6.53,0.9,Bacoor
2025-05-17 11:01:16+08:00,1.0,127.6,0.19,2.42,42.81,2.76,5.44,6.53,0.9,Cavite City
2025-05-17 11:01:56+08:00,1.0,120.48,0.14,1.49,39.19,1.61,5.3,6.03,0.51,General Trias
2025-05-17 11:04:16+08:00,1.0,119.47,0.11,1.12,39.25,1.2,4.55,5.12,0.61,Tagaytay City
2025-05-17 12:00:07+08:00,1.0,125.45,0.17,1.72,49.0,2.6,5.99,7.04,0.84,Bacoor
2025-05-17 12:01:11+08:00,1.0,125.45,0.17,1.72,49.0,2.6,5.99,7.04,0.84,Cavite City
2025-05-17 12:01:49+08:00,1.0,120.92,0.14,1.05,45.96,1.7,6.12,6.93,0.5,General Trias
2025-05-17 12:03:52+08:00,1.0,119.8,0.11,0.81,44.3,1.26,5.26,5.89,0.61,Tagaytay City
2025-05-17 13:00:08+08:00,1.0,123.22,0.12,1.34,52.78,2.37,6.67,7.69,0.8,Bacoor
2025-05-17 13:01:12+08:00,1.0,123.22,0.12,1.34,52.78,2.37,6.67,7.69,0.8,Cavite City
2025-05-17 13:01:50+08:00,1.0,120.64,0.08,0.91,49.69,1.68,7.1,7.98,0.48,General Trias
2025-05-17 13:03:52+08:00,1.0,119.81,0.07,0.73,47.24,1.24,6.12,6.81,0.61,Tagaytay City
2025-05-17 14:00:08+08:00,1.0,121.11,0.1,1.14,54.92,2.16,7.21,8.22,0.76,Bacoor
2025-05-17 14:01:05+08:00,1.0,121.11,0.1,1.14,54.92,2.16,7.21,8.22,0.76,Cavite City
2025-05-17 14:01:46+08:00,1.0,120.11,0.07,0.85,51.66,1.61,7.95,8.91,0.44,General Trias
2025-05-17 14:04:00+08:00,1.0,119.71,0.06,0.7,49.03,1.21,6.9,7.66,0.61,Tagaytay City
2025-05-17 15:00:08+08:00,1.0,118.99,0.09,1.04,55.65,1.94,7.23,8.16,0.7,Bacoor
2025-05-17 15:01:09+08:00,1.0,118.99,0.09,1.04,55.65,1.94,7.23,8.16,0.7,Cavite City
2025-05-17 15:01:44+08:00,1.0,118.89,0.06,0.8,52.67,1.54,8.24,9.18,0.4,General Trias
2025-05-17 15:03:54+08:00,1.0,118.99,0.05,0.69,50.09,1.16,7.27,8.02,0.59,Tagaytay City
2025-05-17 16:00:09+08:00,1.0,117.43,0.08,1.04,55.21,1.75,6.7,7.54,0.66,Bacoor
2025-05-17 16:01:06+08:00,1.0,117.43,0.08,1.04,55.21,1.75,6.7,7.54,0.66,Cavite City
2025-05-17 16:01:45+08:00,1.0,117.26,0.04,0.78,52.16,1.36,7.76,8.62,0.37,General Trias
2025-05-17 16:03:58+08:00,1.0,117.82,0.04,0.7,49.84,1.04,7.0,7.7,0.57,Tagaytay City
2025-05-17 17:00:08+08:00,1.0,117.67,0.08,1.16,55.36,1.74,6.22,7.02,0.67,Bacoor
2025-05-17 17:01:04+08:00,1.0,117.67,0.08,1.16,55.36,1.74,6.22,7.02,0.67,Cavite City
2025-05-17 17:01:41+08:00,1.0,115.72,0.03,0.78,51.31,1.18,7.04,7.8,0.36,General Trias
2025-05-17 17:03:53+08:00,1.0,116.65,0.02,0.74,49.2,0.92,6.51,7.15,0.55,Tagaytay City
2025-05-17 18:00:10+08:00,1.0,119.51,0.04,1.5,54.92,1.88,5.67,6.42,0.74,Bacoor
2025-05-17 18:01:08+08:00,1.0,119.51,0.04,1.5,54.92,1.88,5.67,6.42,0.74,Cavite City
2025-05-17 18:01:45+08:00,1.0,114.0,0.01,0.76,49.97,0.99,5.96,6.57,0.39,General Trias
2025-05-17 18:03:59+08:00,1.0,115.56,0.01,0.75,48.23,0.79,5.76,6.3,0.57,Tagaytay City
2025-05-17 19:00:08+08:00,1.0,122.69,0.0,1.86,53.57,2.02,5.25,6.01,0.88,Bacoor
2025-05-17 19:01:08+08:00,1.0,122.69,0.0,1.86,53.57,2.02,5.25,6.01,0.88,Cavite City
2025-05-17 19:01:48+08:00,1.0,111.92,0.0,0.7,48.67,0.85,4.97,5.45,0.44,General Trias
2025-05-17 19:04:00+08:00,1.0,113.93,0.0,0.7,47.21,0.7,5.04,5.48,0.59,Tagaytay City
2025-05-17 20:00:08+08:00,1.0,125.58,0.0,2.1,52.18,2.13,5.02,5.84,0.98,Bacoor
2025-05-17 20:01:10+08:00,1.0,125.58,0.0,2.1,52.18,2.13,5.02,5.84,0.98,Cavite City
2025-05-17 20:01:45+08:00,1.0,110.18,0.0,0.68,48.08,0.82,4.37,4.77,0.48,General Trias
2025-05-17 20:03:55+08:00,1.0,112.24,0.0,0.65,46.64,0.66,4.54,4.93,0.58,Tagaytay City
2025-05-17 21:00:10+08:00,1.0,130.69,0.0,2.47,49.08,2.15,4.75,5.56,1.37,Bacoor
2025-05-17 21:01:15+08:00,1.0,130.69,0.0,2.47,49.08,2.15,4.75,5.56,1.37,Cavite City
2025-05-17 21:01:53+08:00,1.0,114.67,0.0,0.94,46.42,0.86,4.16,4.53,0.97,General Trias
2025-05-17 21:04:10+08:00,1.0,114.79,0.0,0.8,45.25,0.68,4.3,4.69,0.88,Tagaytay City
2025-05-17 22:00:16+08:00,1.0,131.85,0.0,2.69,50.53,2.35,4.94,5.72,1.73,Bacoor
2025-05-17 22:01:24+08:00,1.0,131.85,0.0,2.69,50.53,2.35,4.94,5.72,1.73,Cavite City
2025-05-17 22:01:59+08:00,1.0,120.41,0.0,1.33,49.14,1.21,4.85,5.35,1.53,General Trias
2025-05-17 22:04:17+08:00,1.0,119.14,0.0,1.09,46.76,0.91,4.33,4.76,1.29,Tagaytay City
2025-05-17 23:00:09+08:00,1.0,135.51,0.0,3.05,45.97,2.26,4.41,5.14,1.94,Bacoor
2025-05-17 23:01:19+08:00,1.0,135.51,0.0,3.05,45.97,2.26,4.41,5.14,1.94,Cavite City
2025-05-17 23:01:55+08:00,1.0,127.72,0.0,1.62,46.45,1.21,4.62,5.11,1.93,General Trias
2025-05-17 23:04:07+08:00,1.0,124.61,0.0,1.3,44.83,0.92,4.18,4.61,1.62,Tagaytay City
2025-05-18 00:00:08+08:00,1.0,138.31,0.0,3.32,42.05,2.17,4.07,4.82,2.04,Bacoor
2025-05-18 00:01:12+08:00,1.0,138.31,0.0,3.32,42.05,2.17,4.07,4.82,2.04,Cavite City
2025-05-18 00:01:52+08:00,1.0,133.45,0.0,1.83,43.66,1.17,4.36,4.83,2.12,General Trias
2025-05-18 00:04:09+08:00,1.0,128.84,0.0,1.45,42.87,0.91,4.03,4.45,1.79,Tagaytay City
2025-05-18 01:00:08+08:00,1.0,142.36,0.0,3.66,38.95,2.23,3.98,4.82,2.16,Bacoor
2025-05-18 01:01:14+08:00,1.0,142.36,0.0,3.66,38.95,2.23,3.98,4.82,2.16,Cavite City
2025-05-18 01:01:52+08:00,1.0,138.09,0.0,2.01,41.26,1.14,4.17,4.62,2.22,General Trias
2025-05-18 01:03:59+08:00,1.0,132.53,0.0,1.58,41.23,0.91,3.93,4.36,1.89,Tagaytay City
2025-05-18 02:00:09+08:00,1.0,145.24,0.0,3.89,36.49,2.28,3.94,4.88,2.22,Bacoor
2025-05-18 02:01:10+08:00,1.0,145.24,0.0,3.89,36.49,2.28,3.94,4.88,2.22,Cavite City
2025-05-18 02:01:44+08:00,1.0,141.86,0.0,2.16,39.18,1.15,4.02,4.5,2.25,General Trias
2025-05-18 02:04:01+08:00,1.0,135.58,0.0,1.68,39.94,0.93,3.88,4.33,1.94,Tagaytay City
2025-05-18 03:00:09+08:00,1.0,146.44,0.0,3.94,35.0,2.25,3.92,4.9,2.21,Bacoor
2025-05-18 03:01:17+08:00,1.0,146.44,0.0,3.94,35.0,2.25,3.92,4.9,2.21,Cavite City
2025-05-18 03:01:55+08:00,1.0,144.95,0.0,2.27,37.81,1.11,3.95,4.44,2.26,General Trias
2025-05-18 03:04:09+08:00,1.0,137.59,0.0,1.74,39.07,0.91,3.84,4.31,1.94,Tagaytay City
2025-05-18 04:00:09+08:00,1.0,147.81,0.0,3.87,34.25,2.15,4.0,4.97,2.15,Bacoor
2025-05-18 04:01:10+08:00,1.0,147.81,0.0,3.87,34.25,2.15,4.0,4.97,2.15,Cavite City
2025-05-18 04:01:51+08:00,1.0,149.44,0.0,2.34,37.05,1.0,4.04,4.55,2.28,General Trias
2025-05-18 04:04:05+08:00,1.0,140.63,0.0,1.78,38.55,0.84,3.9,4.38,1.92,Tagaytay City
2025-05-18 05:00:09+08:00,1.0,149.18,0.0,3.75,33.91,2.01,4.17,5.09,2.06,Bacoor
2025-05-18 05:01:15+08:00,1.0,149.18,0.0,3.75,33.91,2.01,4.17,5.09,2.06,Cavite City
2025-05-18 05:02:01+08:00,1.0,154.11,0.0,2.35,36.7,0.89,4.24,4.75,2.23,General Trias
2025-05-18 05:04:17+08:00,1.0,143.8,0.0,1.78,38.22,0.74,4.0,4.46,1.87,Tagaytay City
2025-05-18 06:00:09+08:00,1.0,150.45,0.0,3.66,33.37,1.87,4.37,5.21,1.99,Bacoor
2025-05-18 06:01:12+08:00,1.0,150.45,0.0,3.66,33.37,1.87,4.37,5.21,1.99,Cavite City
2025-05-18 06:01:49+08:00,1.0,158.02,0.0,2.36,36.06,0.81,4.49,4.99,2.23,General Trias
2025-05-18 06:04:07+08:00,1.0,146.51,0.0,1.79,37.68,0.68,4.13,4.57,1.87,Tagaytay City
2025-05-18 07:00:10+08:00,1.0,152.36,0.1,3.63,32.92,1.78,4.58,5.37,2.06,Bacoor
2025-05-18 07:01:16+08:00,1.0,152.36,0.1,3.63,32.92,1.78,4.58,5.37,2.06,Cavite City
2025-05-18 07:01:55+08:00,1.0,161.51,0.11,2.33,35.51,0.78,4.76,5.26,2.38,General Trias
2025-05-18 07:04:11+08:00,1.0,149.05,0.07,1.78,37.18,0.65,4.29,4.74,1.98,Tagaytay City
2025-05-18 08:00:09+08:00,1.0,153.93,0.37,3.39,33.48,1.75,4.77,5.52,2.16,Bacoor
2025-05-18 08:01:14+08:00,1.0,153.93,0.37,3.39,33.48,1.75,4.77,5.52,2.16,Cavite City
2025-05-18 08:01:49+08:00,1.0,163.43,0.33,2.12,36.13,0.76,4.98,5.47,2.54,General Trias
2025-05-18 08:03:55+08:00,1.0,150.48,0.24,1.66,37.59,0.63,4.43,4.9,2.1,Tagaytay City
2025-05-18 09:00:10+08:00,1.0,131.18,0.4,2.35,37.18,1.7,4.35,5.01,1.18,Bacoor
2025-05-18 09:01:15+08:00,1.0,131.18,0.4,2.35,37.18,1.7,4.35,5.01,1.18,Cavite City
2025-05-18 09:01:58+08:00,1.0,129.58,0.1,1.14,40.19,0.68,4.3,4.67,1.1,General Trias
2025-05-18 09:04:03+08:00,1.0,128.13,0.09,0.99,40.69,0.58,4.04,4.45,1.15,Tagaytay City
2025-05-18 10:00:08+08:00,1.0,127.22,0.35,1.8,40.84,1.66,4.6,5.23,1.01,Bacoor
2025-05-18 10:01:08+08:00,1.0,127.22,0.35,1.8,40.84,1.66,4.6,5.23,1.01,Cavite City
2025-05-18 10:01:52+08:00,1.0,124.6,0.06,0.96,41.03,0.66,4.32,4.69,0.89,General Trias
2025-05-18 10:04:02+08:00,1.0,124.6,0.06,0.85,41.64,0.56,4.15,4.58,0.99,Tagaytay City
2025-05-18 11:00:08+08:00,1.0,126.3,0.2,1.34,46.98,1.66,5.78,6.41,0.99,Bacoor
2025-05-18 11:01:18+08:00,1.0,126.3,0.2,1.34,46.98,1.66,5.78,6.41,0.99,Cavite City
2025-05-18 11:01:55+08:00,1.0,123.3,0.05,0.9,42.2,0.69,4.56,4.94,0.85,General Trias
2025-05-18 11:04:10+08:00,1.0,123.06,0.05,0.76,42.7,0.57,4.44,4.88,0.9,Tagaytay City
2025-05-18 12:00:13+08:00,1.0,124.14,0.11,0.99,51.98,1.53,6.93,7.54,0.92,Bacoor
2025-05-18 12:01:21+08:00,1.0,124.14,0.11,0.99,51.98,1.53,6.93,7.54,0.92,Cavite City
2025-05-18 12:01:59+08:00,1.0,121.28,0.04,0.83,43.81,0.71,4.91,5.29,0.76,General Trias
